Lot #,Shape,Color,Clarity,Weight,Lab,Cut Grade,Polish,Symmetry,Fluor,Rapaport Price,% Off RAP,Price/Ct,Certificate #,Length,Width,Depth,Depth %,Table %,Gridle,Culet,Description/Comments,Origin,Measurement,Certificate Image,Video Link
2000011130,ROUND,G,VS2,1.61,IGI,Excellent,Very Good,Excellent,NONE,10500,87,1365,LG418027367,7.48,7.52,4.7,62.6,57,Medium (Faceted),Pointed,MISC,LAB CREATED,7.48x7.52x4.7,https://s3.amazonaws.com/lgdcertificates/LG418027367.pdf,https://s3.amazonaws.com/lgdvideos/LG418027367.html
6100359907,ROUND,G,VS2,1.61,IGI,Ideal,Excellent,Excellent,NONE,10500,87,1365,LG432022973,7.53,7.6,4.62,61,57.5,Medium (Faceted),Pointed,MISC,LAB CREATED,7.53x7.6x4.62,https://s3.amazonaws.com/lgdcertificates/LG432022973.pdf,https://s3.amazonaws.com/lgdvideos/LG432022973.html
6100188198,ROUND,G,VS2,1.61,IGI,EXCELLENT,EXCELLENT,VERY GOOD,None,10500,87,1365,LG468176796,7.41,7.46,4.72,63.5,57,MD-STKFC,POINTED,MISC,LAB CREATED,7.41x7.46x4.72,https://s3.amazonaws.com/lgdcertificates/LG468176796.pdf,https://s3.amazonaws.com/lgdvideos/LG468176796.html
6200013143,ROUND,G,VS2,1.61,IGI,EXCELLENT,EXCELLENT,EXCELLENT,NONE,10500,87,1365,LG472158496,7.51,7.56,4.65,61.7,60,MDFC,Pointed,MISC,LAB CREATED,7.51x7.56x4.65,https://s3.amazonaws.com/lgdcertificates/LG472158496.pdf,https://s3.amazonaws.com/lgdvideos/LG472158496.html
2000011527,ROUND,G,SI1,1.61,IGI,Ideal,Excellent,Excellent,NONE,9100,85.5,1319.5,LG395959352,7.52,7.57,4.66,61.8,58,Medium Faceted,Pointed,MISC,LAB CREATED,7.52x7.57x4.66,https://s3.amazonaws.com/lgdcertificates/LG395959352.pdf,https://s3.amazonaws.com/lgdvideos/LG395959352.html
2000039597,ROUND,G,SI1,1.61,IGI,Ideal,Excellent,Excellent,NONE,9100,85.5,1319.5,LG418033207,7.5,7.54,4.67,62.1,58,Medium (Faceted),Pointed,MISC,LAB CREATED,7.5x7.54x4.67,https://s3.amazonaws.com/lgdcertificates/LG418033207.pdf,https://s3.amazonaws.com/lgdvideos/LG418033207.html
2000032994,ROUND,G,SI1,1.61,IGI,Ideal,Excellent,Excellent,NONE,9100,85.5,1319.5,LG418033412,7.56,7.6,4.62,60.9,59.5,Medium (Faceted),Pointed,MISC,LAB CREATED,7.56x7.6x4.62,https://s3.amazonaws.com/lgdcertificates/LG418033412.pdf,https://s3.amazonaws.com/lgdvideos/LG418033412.html
6100357617,ROUND,G,SI1,1.61,IGI,Ideal,Excellent,Excellent,NONE,9100,85.5,1319.5,LG425078282,7.47,7.51,4.69,62.5,57.5,Medium (Faceted),Pointed,MISC,LAB CREATED,7.47x7.51x4.69,https://s3.amazonaws.com/lgdcertificates/LG425078282.pdf,https://s3.amazonaws.com/lgdvideos/LG425078282.html
6100359933,ROUND,G,SI1,1.61,IGI,Ideal,Excellent,Excellent,NONE,9100,85.5,1319.5,LG432021791,7.48,7.52,4.68,62.3,57.5,Medium To Slightly Thick (Faceted),Pointed,MISC,LAB CREATED,7.48x7.52x4.68,https://s3.amazonaws.com/lgdcertificates/LG432021791.pdf,https://s3.amazonaws.com/lgdvideos/LG432021791.html
9000343707,ROUND,G,SI1,1.61,IGI,EXCELLENT,EXCELLENT,EXCELLENT,None,9100,85.5,1319.5,LG468176791,7.48,7.51,4.69,62.6,58,MDFC,POINTED,MISC,LAB CREATED,7.48x7.51x4.69,https://s3.amazonaws.com/lgdcertificates/LG468176791.pdf,https://s3.amazonaws.com/lgdvideos/LG468176791.html
2000012679,ROUND,G,SI2,1.61,IGI,IDEAL,EXCELLENT,EXCELLENT,NONE,7400,85.5,1073,LG12256502,7.5,7.53,4.66,0,58,MDFC,POINTED,MISC,LAB CREATED,7.50x7.53x4.66,https://s3.amazonaws.com/lgdcertificates/LG12256502.pdf,https://s3.amazonaws.com/lgdvideos/LG12256502.html
2000076560,ROUND,H,VVS1,1.61,IGI,Ideal,Excellent,Excellent,NONE,11100,87,1443,LG436082295,7.52,7.57,4.61,61,59.5,Medium To Slightly Thick (Faceted),Pointed,MISC,LAB CREATED,7.52x7.57x4.61,https://s3.amazonaws.com/lgdcertificates/LG436082295.pdf,https://s3.amazonaws.com/lgdvideos/LG436082295.html
4000050059,ROUND,H,VS1,1.61,IGI,IDEAL,EXCELLENT,VERY GOOD,NONE,10000,87,1300,LG162571293,7.51,7.52,4.67,62.1,58,MD,POINTED,MISC,LAB CREATED,7.51x7.52x4.67,https://s3.amazonaws.com/lgdcertificates/LG162571293.pdf,
6100202217,ROUND,H,VS2,1.61,IGI,Excellent,Very Good,Excellent,NONE,9500,87,1235,LG12022307,7.47,7.53,4.68,62.4,59,MEDIUM. FACETED,POINTED,MISC,LAB CREATED,7.47x7.53x4.68,https://s3.amazonaws.com/lgdcertificates/LG12022307.pdf,https://s3.amazonaws.com/lgdvideos/LG12022307.html
2000057897,ROUND,H,VS2,1.61,IGI,EXCELLENT,VERY GOOD,EXCELLENT,NONE,9500,87,1235,LG418030252,7.6,7.62,4.64,0,58.5,MDFC,POINTED,MISC,LAB CREATED,7.60x7.62x4.64,https://s3.amazonaws.com/lgdcertificates/LG418030252.pdf,https://s3.amazonaws.com/lgdvideos/LG418030252.html
2000055458,ROUND,H,VS2,1.61,IGI,Excellent,Very Good,Excellent,NONE,9500,87,1235,LG418030277,7.46,7.54,4.7,62.7,57.5,Medium (Faceted),Pointed,MISC,LAB CREATED,7.46x7.54x4.7,https://s3.amazonaws.com/lgdcertificates/LG418030277.pdf,https://s3.amazonaws.com/lgdvideos/LG418030277.html
4000254151,ROUND,I,SI1,1.61,IGI,Excellent,Excellent,Excellent,NONE,7600,85.5,1102,LG214637839,7.46,7.49,4.73,63.3,56.5,Medium,Pointed,MISC,LAB CREATED,7.46x7.49x4.73,https://s3.amazonaws.com/lgdcertificates/LG214637839.pdf,https://s3.amazonaws.com/lgdvideos/LG214637839.html
9000038879,ROUND,I,I2,1.61,GCAL,GOOD,GOOD,VERY GOOD,NONE,2300,83.5,379.5,262990094,7.41,7.44,4.73,63.6,57,STK,NONE,MISC,LAB CREATED,7.41x7.44x4.73,https://s3.amazonaws.com/lgdcertificates/gcal/GCAL262990094.pdf,
2000021440,ROUND,J,VS2,1.61,IGI,Ideal,Excellent,Excellent,NONE,6500,87,845,LG380973949,7.49,7.55,4.69,62.3,57.5,Medium (Faceted),Pointed,MISC,LAB CREATED,7.49x7.55x4.69,https://s3.amazonaws.com/lgdcertificates/LG380973949.pdf,https://s3.amazonaws.com/lgdvideos/LG380973949.html
9000120303,ROUND,J,SI1,1.61,IGI,Excellent,Excellent,Very Good,NONE,6200,85.75,883.5,LG257739924,7.45,7.48,4.67,62.6,57,Medium To Slightly Thick (Partly Faceted),Pointed,MISC,LAB CREATED,7.45x7.48x4.67,https://s3.amazonaws.com/lgdcertificates/LG257739924.pdf,https://s3.amazonaws.com/lgdvideos/LG257739924.html
9000116010,ROUND,J,SI1,1.61,IGI,IDEAL,EXCELLENT,EXCELLENT,NONE,6200,85.5,899,LG257743391,7.48,7.53,4.65,62,57,MD-STKPTFC,POINTED,MISC,LAB CREATED,7.48x7.53x4.65,https://s3.amazonaws.com/lgdcertificates/LG257743391.pdf,
6200013385,ROUND,J,SI1,1.61,IGI,IDEAL,VERY GOOD,EXCELLENT,NONE,6200,85.5,899,LG470149658,7.5,7.56,4.65,61.8,58,MD-STKFC,Pointed,MISC,LAB CREATED,7.50x7.56x4.65,https://s3.amazonaws.com/lgdcertificates/LG470149658.pdf,https://s3.amazonaws.com/lgdvideos/LG470149658.html
9000120079,ROUND,J,SI2,1.61,IGI,IDEAL,EXCELLENT,EXCELLENT,NONE,5800,85.5,841,LG257739819,7.52,7.57,4.65,61.7,57.5,MD,POINTED,MISC,LAB CREATED,7.52x7.57x4.65,https://s3.amazonaws.com/lgdcertificates/LG257739819.pdf,
9000353506,ROUND,J,I1,1.61,GCAL,EXCELLENT,VERY GOOD,EXCELLENT,NONE,3600,82.75,621,282430252,7.5,7.54,4.64,61.7,58,MD,NONE,MISC,LAB CREATED,7.50x7.54x4.64,https://s3.amazonaws.com/lgdcertificates/gcal/GCAL282430252.pdf,
9000129455,ROUND,J,I2,1.61,GCAL,VERY GOOD,EXCELLENT,EXCELLENT,NONE,2100,82.5,367.5,271230012,7.42,7.44,4.73,63.7,57,MD,NONE,MISC,LAB CREATED,7.42x7.44x4.73,https://s3.amazonaws.com/lgdcertificates/gcal/GCAL271230012.pdf,
9000116188,ROUND,K-FAINT BROWN,VS1,1.61,IGI,Ideal,Excellent,Very Good,NONE,5600,87,728,LG257741118,7.55,7.62,4.61,60.9,58,MEDIUM TO SLIGHTLY THICK,POINTED,MISC,LAB CREATED,7.55x7.62x4.61,https://s3.amazonaws.com/lgdcertificates/LG257741118.pdf,https://s3.amazonaws.com/lgdvideos/LG257741118.html
9000097335,ROUND,K-FAINT BROWN,VS2,1.61,IGI,Ideal,Excellent,Excellent,NONE,5300,87,689,LG257731378,7.51,7.54,4.66,61.9,57.5,Medium (Partly Faceted),POINTED,MISC,LAB CREATED,7.51x7.54x4.66,https://s3.amazonaws.com/lgdcertificates/LG257731378.pdf,https://s3.amazonaws.com/lgdvideos/LG257731378.html
9000116011,ROUND,K-FAINT BROWN,SI1,1.61,IGI,EXCELLENT,EXCELLENT,VERY GOOD,NONE,5000,85.75,712.5,LG257730854,7.47,7.49,4.71,63,57,MDPTFC,POINTED,MISC,LAB CREATED,7.47x7.49x4.71,https://s3.amazonaws.com/lgdcertificates/LG257730854.pdf,
4000317082,ROUND,M,I2,1.61,GCAL,VERY GOOD,VERY GOOD,VERY GOOD,NONE,1700,75.29,420,262240073,7.35,7.37,4.72,64.1,58,TNSTK,NONE,MISC,LAB CREATED,7.35x7.37x4.72,https://s3.amazonaws.com/lgdcertificates/gcal/GCAL262240073.pdf,
2000083871,ROUND,D,VS2,1.62,IGI,Excellent,Excellent,Excellent,NONE,13200,87,1716,LG464196275,7.49,7.53,4.71,62.7,57.5,Thin To Medium (Faceted),Pointed,MISC,LAB CREATED,7.49x7.53x4.71,https://s3.amazonaws.com/lgdcertificates/LG464196275.pdf,https://s3.amazonaws.com/lgdvideos/LG464196275.html
2000085353,ROUND,D,VS2,1.62,IGI,Excellent,Excellent,Excellent,NONE,13200,87,1716,LG468174380,7.56,7.6,4.58,60.5,62.5,Medium To Slightly Thick (Faceted),Pointed,MISC,LAB CREATED,7.56x7.6x4.58,https://s3.amazonaws.com/lgdcertificates/LG468174380.pdf,https://s3.amazonaws.com/lgdvideos/LG468174380.html
6100378755,ROUND,E,VS1,1.62,IGI,Ideal,Excellent,Excellent,NONE,14300,87,1859,LG468176785,7.52,7.55,4.67,62,57,Medium (Faceted),Pointed,MISC,LAB CREATED,7.52x7.55x4.67,https://s3.amazonaws.com/lgdcertificates/LG468176785.pdf,https://s3.amazonaws.com/lgdvideos/LG468176785.html
6200003373,ROUND,F,VVS2,1.62,IGI,IDEAL,EXCELLENT,EXCELLENT,NONE,14200,87,1846,LG468176916,7.52,7.54,4.69,62.2,57.5,MDFC,Pointed,MISC,LAB CREATED,7.52x7.54x4.69,https://s3.amazonaws.com/lgdcertificates/LG468176916.pdf,https://s3.amazonaws.com/lgdvideos/LG468176916.html
2000010473,ROUND,F,VS2,1.62,IGI,IDEAL,EXCELLENT,EXCELLENT,NONE,11600,87,1508,LG12377614,7.55,7.57,4.62,61.1,59,MD-STKFC,POINTED,MISC,LAB CREATED,7.55x7.57x4.62,https://s3.amazonaws.com/lgdcertificates/LG12377614.pdf,
2000006925,ROUND,F,VS2,1.62,IGI,IDEAL,EXCELLENT,EXCELLENT,NONE,11600,87,1508,LG12377615,7.54,7.56,4.64,61.5,58,MDFC,POINTED,MISC,LAB CREATED,7.54x7.56x4.64,https://s3.amazonaws.com/lgdcertificates/LG12377615.pdf,
9000318276,ROUND,F,VS2,1.62,IGI,Ideal,Very Good,Excellent,NONE,11600,87,1508,LG414001393,7.51,7.56,4.67,62,57.5,Medium (Faceted),Pointed,MISC,LAB CREATED,7.51x7.56x4.67,https://s3.amazonaws.com/lgdcertificates/LG414001393.pdf,https://s3.amazonaws.com/lgdvideos/LG414001393.html
2000042219,ROUND,F,VS2,1.62,IGI,Excellent,Excellent,Excellent,NONE,11600,87,1508,LG418033389,7.48,7.53,4.69,62.6,58,Medium To Slightly Thick (Faceted),Pointed,MISC,LAB CREATED,7.48x7.53x4.69,https://s3.amazonaws.com/lgdcertificates/LG418033389.pdf,https://s3.amazonaws.com/lgdvideos/LG418033389.html
6200002153,ROUND,F,VS2,1.62,IGI,Excellent,Excellent,Excellent,NONE,11600,87,1508,LG432098505,7.55,7.59,4.69,62,57.5,Medium (Faceted),Pointed,MISC,LAB CREATED,7.55x7.59x4.69,https://s3.amazonaws.com/lgdcertificates/LG432098505.pdf,https://s3.amazonaws.com/lgdvideos/LG432098505.html
2000035074,ROUND,F,SI1,1.62,IGI,Excellent,Excellent,Excellent,NONE,9600,85.5,1392,LG11902215,7.51,7.55,4.69,62.2,58.5,MEDIUM TO SLIGHTLY THICK. FACETED,NONE,MISC,LAB CREATED,7.51x7.55x4.69,https://s3.amazonaws.com/lgdcertificates/LG11902215.pdf,https://s3.amazonaws.com/lgdvideos/LG11902215.html
6100357619,ROUND,F,SI1,1.62,IGI,Excellent,Very Good,Excellent,NONE,9600,85.75,1368,LG418031639,7.47,7.52,4.71,62.8,57.5,Medium (Faceted),Pointed,MISC,LAB CREATED,7.47x7.52x4.71,https://s3.amazonaws.com/lgdcertificates/LG418031639.pdf,https://s3.amazonaws.com/lgdvideos/LG418031639.html
2000031423,ROUND,F,SI1,1.62,IGI,Excellent,Very Good,Excellent,NONE,9600,85.75,1368,LG418033394,7.52,7.55,4.7,62.4,57.5,Medium (Faceted),Pointed,MISC,LAB CREATED,7.52x7.55x4.7,https://s3.amazonaws.com/lgdcertificates/LG418033394.pdf,https://s3.amazonaws.com/lgdvideos/LG418033394.html
2000051701,ROUND,F,SI2,1.62,IGI,Excellent,Excellent,Excellent,NONE,7700,85.5,1116.5,LG418030136,7.52,7.56,4.65,61.7,60,Medium To Slightly Thick (Faceted),Pointed,MISC,LAB CREATED,7.52x7.56x4.65,https://s3.amazonaws.com/lgdcertificates/LG418030136.pdf,https://s3.amazonaws.com/lgdvideos/LG418030136.html
2000055456,ROUND,G,VVS2,1.62,IGI,Excellent,Excellent,Excellent,NONE,12300,87,1599,LG418027370,7.49,7.53,4.7,62.6,57.5,Medium (Faceted),Pointed,MISC,LAB CREATED,7.49x7.53x4.7,https://s3.amazonaws.com/lgdcertificates/LG418027370.pdf,https://s3.amazonaws.com/lgdvideos/LG418027370.html
6100386397,ROUND,G,VVS2,1.62,IGI,IDEAL,EXCELLENT,VERY GOOD,NONE,12300,87,1599,LG442056380,7.49,7.54,4.67,62,57.5,MDFC,Pointed,MISC,LAB CREATED,7.49x7.54x4.67,https://s3.amazonaws.com/lgdcertificates/LG442056380.pdf,https://s3.amazonaws.com/lgdvideos/LG442056380.html
2000017951,ROUND,G,VVS2,1.62,IGI,EXCELLENT,EXCELLENT,EXCELLENT,NONE,12300,87,1599,LG445019357,7.55,7.58,4.65,61.5,59,MDFC,Pointed,MISC,LAB CREATED,7.55x7.58x4.65,https://s3.amazonaws.com/lgdcertificates/LG445019357.pdf,https://s3.amazonaws.com/lgdvideos/LG445019357.html
6200006607,ROUND,G,VVS2,1.62,IGI,Ideal,Excellent,Excellent,NONE,12300,87,1599,LG468176812,7.53,7.59,4.64,61.3,58.5,Medium (Faceted),Pointed,MISC,LAB CREATED,7.53x7.59x4.64,https://s3.amazonaws.com/lgdcertificates/LG468176812.pdf,https://s3.amazonaws.com/lgdvideos/LG468176812.html
2000008015,ROUND,G,VS1,1.62,IGI,EXCELLENT,VERY GOOD,EXCELLENT,NONE,11500,87,1495,LG12283007,7.46,7.56,4.69,0,58,MDFC,POINTED,MISC,LAB CREATED,7.46x7.56x4.69,https://s3.amazonaws.com/lgdcertificates/LG12283007.pdf,https://s3.amazonaws.com/lgdvideos/LG12283007.html
2000052854,ROUND,G,VS1,1.62,IGI,EXCELLENT,EXCELLENT,VERY GOOD,NONE,11500,87,1495,LG395956351,7.46,7.52,4.72,62.9,57.5,MD-STKFC,POINTED,MISC,LAB CREATED,7.46x7.52x4.72,https://s3.amazonaws.com/lgdcertificates/LG395956351.pdf,https://s3.amazonaws.com/lgdvideos/LG395956351.html
6100356058,ROUND,G,VS1,1.62,IGI,Excellent,Excellent,Excellent,NONE,11500,87,1495,LG414065204,7.51,7.56,4.69,62.3,58.5,Medium (Faceted),Pointed,MISC,LAB CREATED,7.51x7.56x4.69,https://s3.amazonaws.com/lgdcertificates/LG414065204.pdf,https://s3.amazonaws.com/lgdvideos/LG414065204.html
6100358602,ROUND,G,VS1,1.62,IGI,Ideal,Excellent,Very Good,NONE,11500,87,1495,LG425079946,7.47,7.56,4.62,61.4,58.5,Medium To Slightly Thick (Faceted),Pointed,MISC,LAB CREATED,7.47x7.56x4.62,https://s3.amazonaws.com/lgdcertificates/LG425079946.pdf,https://s3.amazonaws.com/lgdvideos/LG425079946.html
6100412946,ROUND,G,VS1,1.62,IGI,IDEAL,EXCELLENT,VERY GOOD,None,11500,87,1495,LG468177176,7.51,7.57,4.66,61.8,57.5,MD-STKFC,POINTED,MISC,LAB CREATED,7.51x7.57x4.66,https://s3.amazonaws.com/lgdcertificates/LG468177176.pdf,https://s3.amazonaws.com/lgdvideos/LG468177176.html
2000061669,ROUND,G,SI1,1.62,IGI,EXCELLENT,EXCELLENT,EXCELLENT,NONE,9100,85.5,1319.5,LG12377718,7.48,7.53,4.72,62.8,57.5,TN-MDFC,POINTED,MISC,LAB CREATED,7.48x7.53x4.72,https://s3.amazonaws.com/lgdcertificates/LG12377718.pdf,
9000119555,ROUND,G,SI1,1.62,IGI,IDEAL,EXCELLENT,EXCELLENT,NONE,9100,85.5,1319.5,LG257739672,7.51,7.57,4.64,61.5,59,MDFC,POINTED,MISC,LAB CREATED,7.51x7.57x4.64,https://s3.amazonaws.com/lgdcertificates/LG257739672.pdf,
6100359104,ROUND,G,SI1,1.62,IGI,Excellent,Excellent,Excellent,NONE,9100,85.5,1319.5,LG425079428,7.47,7.54,4.7,62.7,57.5,Medium (Faceted),Pointed,MISC,LAB CREATED,7.47x7.54x4.7,https://s3.amazonaws.com/lgdcertificates/LG425079428.pdf,https://s3.amazonaws.com/lgdvideos/LG425079428.html
6100393804,ROUND,G,SI1,1.62,IGI,IDEAL,EXCELLENT,EXCELLENT,None,9100,85.5,1319.5,LG455008924,7.53,7.58,4.65,61.5,57.5,MDFC,POINTED,MISC,LAB CREATED,7.53x7.58x4.65,https://s3.amazonaws.com/lgdcertificates/LG455008924.pdf,https://s3.amazonaws.com/lgdvideos/LG455008924.html
6100144447,ROUND,G,SI2,1.62,IGI,EXCELLENT,EXCELLENT,EXCELLENT,None,7400,85.5,1073,LG468176909,7.45,7.48,4.75,63.5,56.5,TN-MDFC,POINTED,MISC,LAB CREATED,7.45x7.48x4.75,https://s3.amazonaws.com/lgdcertificates/LG468176909.pdf,https://s3.amazonaws.com/lgdvideos/LG468176909.html
6100349325,ROUND,H,VVS2,1.62,IGI,Ideal,Excellent,Excellent,NONE,10500,87,1365,LG414065111,7.51,7.55,4.68,62.1,57.5,Medium (Faceted),Pointed,MISC,LAB CREATED,7.51x7.55x4.68,https://s3.amazonaws.com/lgdcertificates/LG414065111.pdf,https://s3.amazonaws.com/lgdvideos/LG414065111.html
2000029492,ROUND,H,VS2,1.62,IGI,EXCELLENT,EXCELLENT,EXCELLENT,NONE,9500,87,1235,LG425079486,7.49,7.55,4.71,0,58,MDFC,POINTED,MISC,LAB CREATED,7.49x7.55x4.71,https://s3.amazonaws.com/lgdcertificates/LG425079486.pdf,https://s3.amazonaws.com/lgdvideos/LG425079486.html
6100358049,ROUND,H,SI1,1.62,IGI,EXCELLENT,EXCELLENT,EXCELLENT,NONE,8500,85.5,1232.5,LG470150087,7.45,7.52,4.7,62.6,58,MD-STKFC,Pointed,MISC,LAB CREATED,7.45x7.52x4.70,https://s3.amazonaws.com/lgdcertificates/LG470150087.pdf,https://s3.amazonaws.com/lgdvideos/LG470150087.html
2000031580,ROUND,H,SI2,1.62,IGI,IDEAL,EXCELLENT,EXCELLENT,NONE,7100,85.5,1029.5,LG389976868,7.49,7.52,4.69,62.5,57,MD-STKFC,Pointed,MISC,LAB CREATED,7.49x7.52x4.69,https://s3.amazonaws.com/lgdcertificates/LG389976868.pdf,https://s3.amazonaws.com/lgdvideos/LG389976868.html
9000088305,ROUND,H,I2,1.62,GCAL,EXCELLENT,VERY GOOD,EXCELLENT,NONE,2500,81.75,456.25,270900230,7.64,7.68,4.56,59.5,61,MD,NONE,MISC,LAB CREATED,7.64x7.68x4.56,https://s3.amazonaws.com/lgdcertificates/gcal/GCAL270900230.pdf,
6200003068,ROUND,I,VVS1,1.62,IGI,Excellent,Excellent,Excellent,NONE,9200,87,1196,LG447068115,7.47,7.52,4.69,62.6,57.5,Medium To Slightly Thick (Faceted),Pointed,MISC,LAB CREATED,7.47x7.52x4.69,https://s3.amazonaws.com/lgdcertificates/LG447068115.pdf,https://s3.amazonaws.com/lgdvideos/LG447068115.html
6100187376,ROUND,I,VVS2,1.62,IGI,Ideal,Very Good,Excellent,NONE,8800,87,1144,LG468174241,7.53,7.58,4.65,61.6,57.5,Medium (Faceted),Pointed,MISC,LAB CREATED,7.53x7.58x4.65,https://s3.amazonaws.com/lgdcertificates/LG468174241.pdf,https://s3.amazonaws.com/lgdvideos/LG468174241.html
6100361527,ROUND,I,VS2,1.62,IGI,Very Good,Very Good,Excellent,NONE,8000,87,1040,LG436077464,7.44,7.48,4.65,62.4,58.5,Slightly Thick To Thick,Pointed,MISC,LAB CREATED,7.44x7.48x4.65,https://s3.amazonaws.com/lgdcertificates/LG436077464.pdf,https://s3.amazonaws.com/lgdvideos/LG436077464.html
9000101100,ROUND,J,VS2,1.62,IGI,Ideal,Excellent,Excellent,NONE,6500,87,845,LG257731189,7.52,7.56,4.65,61.7,57.5,Medium To Slightly Thick (Partly Faceted),POINTED,MISC,LAB CREATED,7.52x7.56x4.65,https://s3.amazonaws.com/lgdcertificates/LG257731189.pdf,https://s3.amazonaws.com/lgdvideos/LG257731189.html
4000065488,ROUND,K,SI1,1.62,GCAL,VERY GOOD,GOOD,VERY GOOD,NONE,5000,87,650,251980084,7.51,7.56,4.66,62,59,MDSTK,NONE,MISC,LAB CREATED,7.51x7.56x4.66,https://s3.amazonaws.com/lgdcertificates/gcal/GCAL251980084.pdf,
7000151077,ROUND,K,SI1,1.62,IGI,VERY GOOD,GOOD,GOOD,NONE,5000,87,650,LG10181201,7.55,7.6,4.53,59.8,63.5,TN-MD,NONE,MISC,LAB CREATED,7.55x7.60x4.53,https://s3.amazonaws.com/lgdcertificates/LG10181201.pdf,
4000288493,ROUND,K,I1,1.62,GCAL,Very Good,Good,Very Good,NONE,3300,83,561,261940075,7.5,7.56,4.64,61.6,59,MEDIUM - SL.THICK,NONE,MISC,LAB CREATED,7.5x7.56x4.64,https://s3.amazonaws.com/lgdcertificates/gcal/GCAL261940075.pdf,https://s3.amazonaws.com/lgdvideos/261940075.html
2000015848,ROUND,D,VVS2,1.63,IGI,Excellent,Excellent,Excellent,NONE,17100,87,2223,LG12256210,7.52,7.56,4.7,62.4,58.5,SLIGHTLY THICK. FACETED,POINTED,MISC,LAB CREATED,7.52x7.56x4.7,https://s3.amazonaws.com/lgdcertificates/LG12256210.pdf,https://s3.amazonaws.com/lgdvideos/LG12256210.html
6200003332,ROUND,F,VVS2,1.63,IGI,Ideal,Excellent,Excellent,NONE,14200,87,1846,LG468177140,7.53,7.58,4.65,61.6,58,Medium To Slightly Thick (Faceted),Pointed,MISC,LAB CREATED,7.53x7.58x4.65,https://s3.amazonaws.com/lgdcertificates/LG468177140.pdf,https://s3.amazonaws.com/lgdvideos/LG468177140.html
6100378851,ROUND,F,VS1,1.63,IGI,Excellent,Excellent,Excellent,NONE,13000,87,1690,LG12109307,7.5,7.53,4.71,62.7,58,MEDIUM TO SLIGHTLY THICK. FACETED,POINTED,MISC,LAB CREATED,7.5x7.53x4.71,https://s3.amazonaws.com/lgdcertificates/LG12109307.pdf,https://s3.amazonaws.com/lgdvideos/LG12109307.html
2000064816,ROUND,F,VS2,1.63,IGI,Ideal,Excellent,Excellent,NONE,11600,87,1508,LG12258308,7.6,7.64,4.61,60.5,58,MEDIUM TO SLIGHTLY THICK. FACETED,POINTED,MISC,LAB CREATED,7.6x7.64x4.61,https://s3.amazonaws.com/lgdcertificates/LG12258308.pdf,https://s3.amazonaws.com/lgdvideos/LG12258308.html
2000020421,ROUND,F,VS2,1.63,IGI,Excellent,Very Good,Excellent,NONE,11600,87,1508,LG418030076,7.53,7.57,4.71,62.4,57,Medium (Faceted),Pointed,MISC,LAB CREATED,7.53x7.57x4.71,https://s3.amazonaws.com/lgdcertificates/LG418030076.pdf,https://s3.amazonaws.com/lgdvideos/LG418030076.html
6200002036,ROUND,F,VS2,1.63,IGI,Excellent,Excellent,Excellent,NONE,11600,87,1508,LG436078241,7.5,7.55,4.71,62.5,58,Medium To Slightly Thick (Faceted),Pointed,MISC,LAB CREATED,7.5x7.55x4.71,https://s3.amazonaws.com/lgdcertificates/LG436078241.pdf,https://s3.amazonaws.com/lgdvideos/LG436078241.html
2000071254,ROUND,F,VS2,1.63,IGI,Ideal,Excellent,Excellent,NONE,11600,87,1508,LG455009799,7.53,7.56,4.69,62.2,58,Medium (Faceted),Pointed,MISC,LAB CREATED,7.53x7.56x4.69,https://s3.amazonaws.com/lgdcertificates/LG455009799.pdf,https://s3.amazonaws.com/lgdvideos/LG455009799.html
2000081926,ROUND,F,SI1,1.63,IGI,EXCELLENT,EXCELLENT,EXCELLENT,None,9600,85.5,1392,LG455006863,7.56,7.61,4.66,61.5,58.5,MD-STKFC,POINTED,MISC,LAB CREATED,7.56x7.61x4.66,https://s3.amazonaws.com/lgdcertificates/LG455006863.pdf,https://s3.amazonaws.com/lgdvideos/LG455006863.html
6100358554,ROUND,F,SI2,1.63,IGI,Ideal,Excellent,Excellent,NONE,7700,85.5,1116.5,LG425080164,7.51,7.59,4.65,61.6,57.5,Medium To Slightly Thick (Faceted),Pointed,MISC,LAB CREATED,7.51x7.59x4.65,https://s3.amazonaws.com/lgdcertificates/LG425080164.pdf,https://s3.amazonaws.com/lgdvideos/LG425080164.html
2000016854,ROUND,G,VVS2,1.63,IGI,Excellent,Excellent,Excellent,NONE,12300,87,1599,LG450018446,7.48,7.6,4.7,62.2,58,Medium (Faceted),Pointed,MISC,LAB CREATED,7.48x7.6x4.7,https://s3.amazonaws.com/lgdcertificates/LG450018446.pdf,https://s3.amazonaws.com/lgdvideos/LG450018446.html
6000041154,ROUND,G,VS1,1.63,IGI,Excellent,Excellent,Excellent,NONE,11500,87,1495,LG414065203,7.5,7.57,4.68,62,58.5,Medium To Slightly Thick (Faceted),Pointed,MISC,LAB CREATED,7.5x7.57x4.68,https://s3.amazonaws.com/lgdcertificates/LG414065203.pdf,https://s3.amazonaws.com/lgdvideos/LG414065203.html
